"container","dest","src","local_size","remote_size","result","run_at"
"pbcc-pmtiles","la_20260728.pmtiles","F:/GitHub/PlaceBasedCarbonCalculator/build/outputdata/la_20260728.pmtiles",5134041,5134041,"uploaded","2026-08-12 13:30:37"
